node_id,node_type,identifier,source_file,contract_name,function_name,line_start,line_end,extra_json
internalcall:0x4470887011bbf1e196b62020266aa5ae1081bd70.SendERC20ToAsset.3.1,InternalCall,Registry.getAddress,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,MoatFund,SendERC20ToAsset,,,"{""_layers"": [""stage2_ir""], ""ir_stmt_index"": 3, ""target"": ""Registry.getAddress"", ""evidence_ref"": ""raw_ir:0x4470887011bbf1e196b62020266aa5ae1081bd70.SendERC20ToAsset.3""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.Paused_1,VersionedState,Paused_1,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,setPause,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""Paused_1"", ""base_state_var"": ""Paused"", ""ssa_stmt_index"": 1, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.setPause.1""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.isCharged_1,VersionedState,isCharged_1,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,setCharge,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""isCharged_1"", ""base_state_var"": ""isCharged"", ""ssa_stmt_index"": 1, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.setCharge.1""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.claimRate_1,VersionedState,claimRate_1,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,SetClaimRate,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""claimRate_1"", ""base_state_var"": ""claimRate"", ""ssa_stmt_index"": 1, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.SetClaimRate.1""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimingTimeLimit_1,VersionedState,ClaimingTimeLimit_1,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,SetClaimRate,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""ClaimingTimeLimit_1"", ""base_state_var"": ""ClaimingTimeLimit"", ""ssa_stmt_index"": 2, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.SetClaimRate.2""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimingTimeLimit_0,VersionedState,ClaimingTimeLimit_0,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,fallback,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""ClaimingTimeLimit_0"", ""base_state_var"": ""ClaimingTimeLimit"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.fallback.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimingTimeLimit_2,VersionedState,ClaimingTimeLimit_2,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,fallback,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""ClaimingTimeLimit_2"", ""base_state_var"": ""ClaimingTimeLimit"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.fallback.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimingTimeLimit_3,VersionedState,ClaimingTimeLimit_3,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,fallback,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""ClaimingTimeLimit_3"", ""base_state_var"": ""ClaimingTimeLimit"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.fallback.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimingTimeLimit_5,VersionedState,ClaimingTimeLimit_5,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,fallback,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""ClaimingTimeLimit_5"", ""base_state_var"": ""ClaimingTimeLimit"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.fallback.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.Investors_0,VersionedState,Investors_0,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,fallback,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""Investors_0"", ""base_state_var"": ""Investors"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.fallback.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.Investors_1,VersionedState,Investors_1,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,fallback,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""Investors_1"", ""base_state_var"": ""Investors"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.fallback.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.Investors_10,VersionedState,Investors_10,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,fallback,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""Investors_10"", ""base_state_var"": ""Investors"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.fallback.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.Investors_3,VersionedState,Investors_3,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,fallback,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""Investors_3"", ""base_state_var"": ""Investors"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.fallback.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.Investors_4,VersionedState,Investors_4,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,fallback,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""Investors_4"", ""base_state_var"": ""Investors"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.fallback.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.unClaimedEther_0,VersionedState,unClaimedEther_0,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,fallback,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""unClaimedEther_0"", ""base_state_var"": ""unClaimedEther"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.fallback.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.unClaimedEther_1,VersionedState,unClaimedEther_1,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,fallback,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""unClaimedEther_1"", ""base_state_var"": ""unClaimedEther"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.fallback.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.unClaimedEther_3,VersionedState,unClaimedEther_3,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,fallback,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""unClaimedEther_3"", ""base_state_var"": ""unClaimedEther"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.fallback.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.unClaimedEther_9,VersionedState,unClaimedEther_9,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,fallback,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""unClaimedEther_9"", ""base_state_var"": ""unClaimedEther"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.fallback.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.Investors_2,VersionedState,Investors_2,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,fallback,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""Investors_2"", ""base_state_var"": ""Investors"", ""ssa_stmt_index"": 2, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.fallback.2""}"
commit:0x4470887011bbf1e196b62020266aa5ae1081bd70.fallback.2,CommitPoint,commit_2,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,fallback,,,"{""_layers"": [""stage3_ssa""], ""ssa_stmt_index"": 2, ""base_state_var"": ""Investors"", ""pre_version"": ""Investors_2"", ""post_version"": ""Investors_3"", ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.fallback.2""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.unClaimedEther_2,VersionedState,unClaimedEther_2,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,fallback,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""unClaimedEther_2"", ""base_state_var"": ""unClaimedEther"", ""ssa_stmt_index"": 3, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.fallback.3""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.claimRate_0,VersionedState,claimRate_0,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,getClaimEst,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""claimRate_0"", ""base_state_var"": ""claimRate"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.getClaimEst.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.claimRate_2,VersionedState,claimRate_2,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,getClaimEst,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""claimRate_2"", ""base_state_var"": ""claimRate"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.getClaimEst.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.claimRate_4,VersionedState,claimRate_4,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,getClaimEst,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""claimRate_4"", ""base_state_var"": ""claimRate"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.getClaimEst.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimingTimeLimit_4,VersionedState,ClaimingTimeLimit_4,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""ClaimingTimeLimit_4"", ""base_state_var"": ""ClaimingTimeLimit"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.Investors_5,VersionedState,Investors_5,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""Investors_5"", ""base_state_var"": ""Investors"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.claimRate_3,VersionedState,claimRate_3,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""claimRate_3"", ""base_state_var"": ""claimRate"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.ethRaised_0,VersionedState,ethRaised_0,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""ethRaised_0"", ""base_state_var"": ""ethRaised"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.ethRaised_1,VersionedState,ethRaised_1,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""ethRaised_1"", ""base_state_var"": ""ethRaised"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.ethRaised_2,VersionedState,ethRaised_2,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""ethRaised_2"", ""base_state_var"": ""ethRaised"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.isCharged_0,VersionedState,isCharged_0,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""isCharged_0"", ""base_state_var"": ""isCharged"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.isCharged_2,VersionedState,isCharged_2,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""isCharged_2"", ""base_state_var"": ""isCharged"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.isCharged_3,VersionedState,isCharged_3,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""isCharged_3"", ""base_state_var"": ""isCharged"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.unClaimedEther_4,VersionedState,unClaimedEther_4,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""unClaimedEther_4"", ""base_state_var"": ""unClaimedEther"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.Investors_6,VersionedState,Investors_6,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""Investors_6"", ""base_state_var"": ""Investors"", ""ssa_stmt_index"": 1, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.1""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.ethRaised_3,VersionedState,ethRaised_3,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""ethRaised_3"", ""base_state_var"": ""ethRaised"", ""ssa_stmt_index"": 6, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.6""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.Investors_7,VersionedState,Investors_7,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""Investors_7"", ""base_state_var"": ""Investors"", ""ssa_stmt_index"": 10, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.10""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.Investors_8,VersionedState,Investors_8,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""Investors_8"", ""base_state_var"": ""Investors"", ""ssa_stmt_index"": 10, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.10""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.isCharged_4,VersionedState,isCharged_4,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""isCharged_4"", ""base_state_var"": ""isCharged"", ""ssa_stmt_index"": 10, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.10""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.isCharged_5,VersionedState,isCharged_5,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""isCharged_5"", ""base_state_var"": ""isCharged"", ""ssa_stmt_index"": 10, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.10""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.unClaimedEther_6,VersionedState,unClaimedEther_6,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""unClaimedEther_6"", ""base_state_var"": ""unClaimedEther"", ""ssa_stmt_index"": 10, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.10""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.unClaimedEther_7,VersionedState,unClaimedEther_7,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""unClaimedEther_7"", ""base_state_var"": ""unClaimedEther"", ""ssa_stmt_index"": 10, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.10""}"
commit:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.16,CommitPoint,commit_16,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""ssa_stmt_index"": 16, ""base_state_var"": ""Investors"", ""pre_version"": ""Investors_6"", ""post_version"": ""Investors_10"", ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.16""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.unClaimedEther_5,VersionedState,unClaimedEther_5,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""unClaimedEther_5"", ""base_state_var"": ""unClaimedEther"", ""ssa_stmt_index"": 17, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.17""}"
commit:0x4470887011bbf1e196b62020266aa5ae1081bd70.DepositMTU.6,CommitPoint,commit_6,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Redeem,DepositMTU,,,"{""_layers"": [""stage3_ssa""], ""ssa_stmt_index"": 6, ""base_state_var"": null, ""pre_version"": ""Redeemer_4"", ""post_version"": ""Redeemer_5"", ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.DepositMTU.6""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.unClaimedEther_11,VersionedState,unClaimedEther_11,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,fallback,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""unClaimedEther_11"", ""base_state_var"": ""unClaimedEther"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.fallback.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.unClaimedEther_13,VersionedState,unClaimedEther_13,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,fallback,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""unClaimedEther_13"", ""base_state_var"": ""unClaimedEther"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.fallback.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.unClaimedEther_15,VersionedState,unClaimedEther_15,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,fallback,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""unClaimedEther_15"", ""base_state_var"": ""unClaimedEther"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.fallback.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.ethRaised_4,VersionedState,ethRaised_4,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""ethRaised_4"", ""base_state_var"": ""ethRaised"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.Investors_9,VersionedState,Investors_9,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""Investors_9"", ""base_state_var"": ""Investors"", ""ssa_stmt_index"": 16, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.16""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.unClaimedEther_8,VersionedState,unClaimedEther_8,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,Deposit,ClaimMTU,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""unClaimedEther_8"", ""base_state_var"": ""unClaimedEther"", ""ssa_stmt_index"": 17, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.17""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.unClaimedEther_10,VersionedState,unClaimedEther_10,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,MoatFund,SendEtherToBoard,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""unClaimedEther_10"", ""base_state_var"": ""unClaimedEther"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.SendEtherToBoard.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.unClaimedEther_12,VersionedState,unClaimedEther_12,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,MoatFund,SendEtherToAsset,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""unClaimedEther_12"", ""base_state_var"": ""unClaimedEther"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.SendEtherToAsset.0""}"
version:0x4470887011bbf1e196b62020266aa5ae1081bd70.unClaimedEther_14,VersionedState,unClaimedEther_14,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,MoatFund,SendEtherToDex,,,"{""_layers"": [""stage3_ssa""], ""version_name"": ""unClaimedEther_14"", ""base_state_var"": ""unClaimedEther"", ""ssa_stmt_index"": 0, ""evidence_ref"": ""raw_ssa:0x4470887011bbf1e196b62020266aa5ae1081bd70.SendEtherToDex.0""}"
cfgentry:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU,CFGEntry,ClaimMTU(bool),0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,ClaimMTU,,,"{""_layers"": [""stage4_control""], ""function_ref"": ""function:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU"", ""dot_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-ClaimMTU(bool).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgexit:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU,CFGExit,ClaimMTU(bool),0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,ClaimMTU,,,"{""_layers"": [""stage4_control""], ""function_ref"": ""function:0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU"", ""dot_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-ClaimMTU(bool).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.2,CFGNode,EXPRESSION:,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,ClaimMTU,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""2"", ""dot_label"": ""Node Type: EXPRESSION 2\n\nEXPRESSION:\nrequire(bool)(ethVal >= claimRate)\n\nIRs:\nTMP_148(bool) = ethVal >= claimRate\nTMP_149(None) = SOLIDITY_CALL require(bool)(TMP_148)"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 2\n\nEXPRESSION:\nrequire(bool)(ethVal >= claimRate)\n\nIRs:\nTMP_148(bool) = ethVal >= claimRate\nTMP_149(None) = SOLIDITY_CALL require(bool)(TMP_148)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-ClaimMTU(bool).dot"", ""actual_contract_name"": ""MoatFund""}"
