node_id,node_type,identifier,source_file,contract_name,function_name,line_start,line_end,extra_json
call:require_manual_cases.bug_require_6.1.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,bug_require_6,258,258,"{""_layers"": [""stage1_ast""], ""ast_id"": 841, ""src"": ""6999:24:0""}"
stmt:require_manual_cases.bug_require_6.2,Stmt,stmt_2,require_manual_cases.sol,require_manual_cases,bug_require_6,259,259,"{""_layers"": [""stage1_ast""], ""ast_id"": 847, ""src"": ""7036:3:0"", ""stmt_kind"": ""ExpressionStatement""}"
stmt:require_manual_cases.bug_require_6.3,Stmt,stmt_3,require_manual_cases.sol,require_manual_cases,bug_require_6,260,260,"{""_layers"": [""stage1_ast""], ""ast_id"": 853, ""src"": ""7049:13:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.bug_require_6.3.1,Require,require,require_manual_cases.sol,require_manual_cases,bug_require_6,260,260,"{""_layers"": [""stage1_ast""], ""ast_id"": 852, ""src"": ""7049:13:0""}"
function:require_manual_cases.non_buggy_require_3,Function,non_buggy_require_3,require_manual_cases.sol,require_manual_cases,non_buggy_require_3,263,266,"{""_layers"": [""stage1_ast"", ""stage4_control""], ""ast_id"": 877, ""src"": ""7078:141:0"", ""kind"": """", ""visibility"": ""public"", ""stateMutability"": ""nonpayable"", ""implemented"": true, ""_conflict__kind"": [""declared_function_from_cfg""], ""actual_contract_name"": ""SimpleDAO""}"
modifier:require_manual_cases.non_buggy_require_3.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,non_buggy_require_3,263,266,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
stmt:require_manual_cases.non_buggy_require_3.1,Stmt,stmt_1,require_manual_cases.sol,require_manual_cases,non_buggy_require_3,264,264,"{""_layers"": [""stage1_ast""], ""ast_id"": 871, ""src"": ""7126:58:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.non_buggy_require_3.1.1,Require,require,require_manual_cases.sol,require_manual_cases,non_buggy_require_3,264,264,"{""_layers"": [""stage1_ast""], ""ast_id"": 870, ""src"": ""7126:58:0""}"
call:require_manual_cases.non_buggy_require_3.1.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,non_buggy_require_3,264,264,"{""_layers"": [""stage1_ast""], ""ast_id"": 865, ""src"": ""7134:26:0""}"
call:require_manual_cases.non_buggy_require_3.1.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,non_buggy_require_3,264,264,"{""_layers"": [""stage1_ast""], ""ast_id"": 864, ""src"": ""7134:24:0""}"
stmt:require_manual_cases.non_buggy_require_3.2,Stmt,stmt_2,require_manual_cases.sol,require_manual_cases,non_buggy_require_3,265,265,"{""_layers"": [""stage1_ast""], ""ast_id"": 875, ""src"": ""7194:18:0"", ""stmt_kind"": ""ExpressionStatement""}"
assign:require_manual_cases.non_buggy_require_3.2.1,Assignment,assign_2_1,require_manual_cases.sol,require_manual_cases,non_buggy_require_3,265,265,"{""_layers"": [""stage1_ast""], ""ast_id"": 874, ""src"": ""7194:18:0"", ""operator"": ""="", ""type"": ""bool""}"
function:require_manual_cases.bug_require_89,Function,bug_require_89,require_manual_cases.sol,require_manual_cases,bug_require_89,268,271,"{""_layers"": [""stage1_ast"", ""stage4_control""], ""ast_id"": 899, ""src"": ""7225:123:0"", ""kind"": """", ""visibility"": ""public"", ""stateMutability"": ""nonpayable"", ""implemented"": true, ""_conflict__kind"": [""declared_function_from_cfg""], ""actual_contract_name"": ""SimpleDAO""}"
modifier:require_manual_cases.bug_require_89.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,bug_require_89,268,271,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
stmt:require_manual_cases.bug_require_89.1,Stmt,stmt_1,require_manual_cases.sol,require_manual_cases,bug_require_89,269,269,"{""_layers"": [""stage1_ast""], ""ast_id"": 893, ""src"": ""7268:45:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.bug_require_89.1.1,Require,require,require_manual_cases.sol,require_manual_cases,bug_require_89,269,269,"{""_layers"": [""stage1_ast""], ""ast_id"": 892, ""src"": ""7268:45:0""}"
call:require_manual_cases.bug_require_89.1.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,bug_require_89,269,269,"{""_layers"": [""stage1_ast""], ""ast_id"": 887, ""src"": ""7276:26:0""}"
call:require_manual_cases.bug_require_89.1.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,bug_require_89,269,269,"{""_layers"": [""stage1_ast""], ""ast_id"": 886, ""src"": ""7276:24:0""}"
stmt:require_manual_cases.bug_require_89.2,Stmt,stmt_2,require_manual_cases.sol,require_manual_cases,bug_require_89,270,270,"{""_layers"": [""stage1_ast""], ""ast_id"": 897, ""src"": ""7323:18:0"", ""stmt_kind"": ""ExpressionStatement""}"
assign:require_manual_cases.bug_require_89.2.1,Assignment,assign_2_1,require_manual_cases.sol,require_manual_cases,bug_require_89,270,270,"{""_layers"": [""stage1_ast""], ""ast_id"": 896, ""src"": ""7323:18:0"", ""operator"": ""="", ""type"": ""bool""}"
function:require_manual_cases.bug_require_single_st,Function,bug_require_single_st,require_manual_cases.sol,require_manual_cases,bug_require_single_st,274,277,"{""_layers"": [""stage1_ast"", ""stage4_control""], ""ast_id"": 922, ""src"": ""7355:138:0"", ""kind"": """", ""visibility"": ""public"", ""stateMutability"": ""nonpayable"", ""implemented"": true, ""_conflict__kind"": [""declared_function_from_cfg""], ""actual_contract_name"": ""SimpleDAO""}"
modifier:require_manual_cases.bug_require_single_st.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,bug_require_single_st,274,277,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
stmt:require_manual_cases.bug_require_single_st.1,Stmt,stmt_1,require_manual_cases.sol,require_manual_cases,bug_require_single_st,276,276,"{""_layers"": [""stage1_ast""], ""ast_id"": 920, ""src"": ""7424:54:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.bug_require_single_st.1.1,Require,require,require_manual_cases.sol,require_manual_cases,bug_require_single_st,276,276,"{""_layers"": [""stage1_ast""], ""ast_id"": 919, ""src"": ""7424:54:0""}"
call:require_manual_cases.bug_require_single_st.1.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,bug_require_single_st,276,276,"{""_layers"": [""stage1_ast""], ""ast_id"": 913, ""src"": ""7443:26:0""}"
call:require_manual_cases.bug_require_single_st.1.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,bug_require_single_st,276,276,"{""_layers"": [""stage1_ast""], ""ast_id"": 912, ""src"": ""7443:24:0""}"
function:require_manual_cases.non_buggy_require_6,Function,non_buggy_require_6,require_manual_cases.sol,require_manual_cases,non_buggy_require_6,280,284,"{""_layers"": [""stage1_ast"", ""stage4_control""], ""ast_id"": 946, ""src"": ""7500:132:0"", ""kind"": """", ""visibility"": ""public"", ""stateMutability"": ""nonpayable"", ""implemented"": true, ""_conflict__kind"": [""declared_function_from_cfg""], ""actual_contract_name"": ""SimpleDAO""}"
modifier:require_manual_cases.non_buggy_require_6.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,non_buggy_require_6,280,284,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
stmt:require_manual_cases.non_buggy_require_6.1,Stmt,stmt_1,require_manual_cases.sol,require_manual_cases,non_buggy_require_6,281,281,"{""_layers"": [""stage1_ast""], ""ast_id"": 930, ""src"": ""7548:10:0"", ""stmt_kind"": ""ExpressionStatement""}"
assign:require_manual_cases.non_buggy_require_6.1.1,Assignment,assign_1_1,require_manual_cases.sol,require_manual_cases,non_buggy_require_6,281,281,"{""_layers"": [""stage1_ast""], ""ast_id"": 929, ""src"": ""7548:10:0"", ""operator"": ""="", ""type"": ""uint256""}"
stmt:require_manual_cases.non_buggy_require_6.2,Stmt,stmt_2,require_manual_cases.sol,require_manual_cases,non_buggy_require_6,282,282,"{""_layers"": [""stage1_ast""], ""ast_id"": 940, ""src"": ""7568:36:0"", ""stmt_kind"": ""VariableDeclarationStatement""}"
call:require_manual_cases.non_buggy_require_6.2.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,non_buggy_require_6,282,282,"{""_layers"": [""stage1_ast""], ""ast_id"": 939, ""src"": ""7578:26:0""}"
call:require_manual_cases.non_buggy_require_6.2.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,non_buggy_require_6,282,282,"{""_layers"": [""stage1_ast""], ""ast_id"": 938, ""src"": ""7578:24:0""}"
stmt:require_manual_cases.non_buggy_require_6.3,Stmt,stmt_3,require_manual_cases.sol,require_manual_cases,non_buggy_require_6,283,283,"{""_layers"": [""stage1_ast""], ""ast_id"": 944, ""src"": ""7614:11:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.non_buggy_require_6.3.1,Require,require,require_manual_cases.sol,require_manual_cases,non_buggy_require_6,283,283,"{""_layers"": [""stage1_ast""], ""ast_id"": 943, ""src"": ""7614:11:0""}"
function:require_manual_cases.require_test,Function,require_test,require_manual_cases.sol,require_manual_cases,require_test,286,290,"{""_layers"": [""stage1_ast"", ""stage4_control""], ""ast_id"": 968, ""src"": ""7638:148:0"", ""kind"": """", ""visibility"": ""public"", ""stateMutability"": ""nonpayable"", ""implemented"": true, ""_conflict__kind"": [""declared_function_from_cfg""], ""actual_contract_name"": ""SimpleDAO""}"
modifier:require_manual_cases.require_test.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,require_test,286,290,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
stmt:require_manual_cases.require_test.1,Stmt,stmt_1,require_manual_cases.sol,require_manual_cases,require_test,287,287,"{""_layers"": [""stage1_ast""], ""ast_id"": 952, ""src"": ""7679:18:0"", ""stmt_kind"": ""ExpressionStatement""}"
assign:require_manual_cases.require_test.1.1,Assignment,assign_1_1,require_manual_cases.sol,require_manual_cases,require_test,287,287,"{""_layers"": [""stage1_ast""], ""ast_id"": 951, ""src"": ""7679:18:0"", ""operator"": ""="", ""type"": ""bool""}"
stmt:require_manual_cases.require_test.2,Stmt,stmt_2,require_manual_cases.sol,require_manual_cases,require_test,288,288,"{""_layers"": [""stage1_ast""], ""ast_id"": 962, ""src"": ""7707:35:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.require_test.2.1,Require,require,require_manual_cases.sol,require_manual_cases,require_test,288,288,"{""_layers"": [""stage1_ast""], ""ast_id"": 961, ""src"": ""7707:35:0""}"
call:require_manual_cases.require_test.2.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,require_test,288,288,"{""_layers"": [""stage1_ast""], ""ast_id"": 960, ""src"": ""7715:26:0""}"
call:require_manual_cases.require_test.2.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,require_test,288,288,"{""_layers"": [""stage1_ast""], ""ast_id"": 959, ""src"": ""7715:24:0""}"
stmt:require_manual_cases.require_test.3,Stmt,stmt_3,require_manual_cases.sol,require_manual_cases,require_test,289,289,"{""_layers"": [""stage1_ast""], ""ast_id"": 966, ""src"": ""7760:19:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.require_test.3.1,Require,require,require_manual_cases.sol,require_manual_cases,require_test,289,289,"{""_layers"": [""stage1_ast""], ""ast_id"": 965, ""src"": ""7760:19:0""}"
function:require_manual_cases.require_test_5,Function,require_test_5,require_manual_cases.sol,require_manual_cases,require_test_5,292,296,"{""_layers"": [""stage1_ast"", ""stage4_control""], ""ast_id"": 994, ""src"": ""7795:138:0"", ""kind"": """", ""visibility"": ""public"", ""stateMutability"": ""nonpayable"", ""implemented"": true, ""_conflict__kind"": [""declared_function_from_cfg""], ""actual_contract_name"": ""SimpleDAO""}"
modifier:require_manual_cases.require_test_5.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,require_test_5,292,296,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
stmt:require_manual_cases.require_test_5.1,Stmt,stmt_1,require_manual_cases.sol,require_manual_cases,require_test_5,293,293,"{""_layers"": [""stage1_ast""], ""ast_id"": 976, ""src"": ""7838:10:0"", ""stmt_kind"": ""ExpressionStatement""}"
assign:require_manual_cases.require_test_5.1.1,Assignment,assign_1_1,require_manual_cases.sol,require_manual_cases,require_test_5,293,293,"{""_layers"": [""stage1_ast""], ""ast_id"": 975, ""src"": ""7838:10:0"", ""operator"": ""="", ""type"": ""uint256""}"
stmt:require_manual_cases.require_test_5.2,Stmt,stmt_2,require_manual_cases.sol,require_manual_cases,require_test_5,294,294,"{""_layers"": [""stage1_ast""], ""ast_id"": 986, ""src"": ""7858:35:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.require_test_5.2.1,Require,require,require_manual_cases.sol,require_manual_cases,require_test_5,294,294,"{""_layers"": [""stage1_ast""], ""ast_id"": 985, ""src"": ""7858:35:0""}"
call:require_manual_cases.require_test_5.2.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,require_test_5,294,294,"{""_layers"": [""stage1_ast""], ""ast_id"": 984, ""src"": ""7866:26:0""}"
call:require_manual_cases.require_test_5.2.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,require_test_5,294,294,"{""_layers"": [""stage1_ast""], ""ast_id"": 983, ""src"": ""7866:24:0""}"
stmt:require_manual_cases.require_test_5.3,Stmt,stmt_3,require_manual_cases.sol,require_manual_cases,require_test_5,295,295,"{""_layers"": [""stage1_ast""], ""ast_id"": 992, ""src"": ""7911:15:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.require_test_5.3.1,Require,require,require_manual_cases.sol,require_manual_cases,require_test_5,295,295,"{""_layers"": [""stage1_ast""], ""ast_id"": 991, ""src"": ""7911:15:0""}"
function:require_manual_cases.bug_require_test_2,Function,bug_require_test_2,require_manual_cases.sol,require_manual_cases,bug_require_test_2,299,303,"{""_layers"": [""stage1_ast"", ""stage4_control""], ""ast_id"": 1016, ""src"": ""7940:143:0"", ""kind"": """", ""visibility"": ""public"", ""stateMutability"": ""nonpayable"", ""implemented"": true, ""_conflict__kind"": [""declared_function_from_cfg""], ""actual_contract_name"": ""SimpleDAO""}"
modifier:require_manual_cases.bug_require_test_2.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,bug_require_test_2,299,303,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
stmt:require_manual_cases.bug_require_test_2.1,Stmt,stmt_1,require_manual_cases.sol,require_manual_cases,bug_require_test_2,300,300,"{""_layers"": [""stage1_ast""], ""ast_id"": 1000, ""src"": ""7987:19:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.bug_require_test_2.1.1,Require,require,require_manual_cases.sol,require_manual_cases,bug_require_test_2,300,300,"{""_layers"": [""stage1_ast""], ""ast_id"": 999, ""src"": ""7987:19:0""}"
stmt:require_manual_cases.bug_require_test_2.2,Stmt,stmt_2,require_manual_cases.sol,require_manual_cases,bug_require_test_2,301,301,"{""_layers"": [""stage1_ast""], ""ast_id"": 1010, ""src"": ""8016:35:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.bug_require_test_2.2.1,Require,require,require_manual_cases.sol,require_manual_cases,bug_require_test_2,301,301,"{""_layers"": [""stage1_ast""], ""ast_id"": 1009, ""src"": ""8016:35:0""}"
call:require_manual_cases.bug_require_test_2.2.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,bug_require_test_2,301,301,"{""_layers"": [""stage1_ast""], ""ast_id"": 1008, ""src"": ""8024:26:0""}"
call:require_manual_cases.bug_require_test_2.2.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,bug_require_test_2,301,301,"{""_layers"": [""stage1_ast""], ""ast_id"": 1007, ""src"": ""8024:24:0""}"
stmt:require_manual_cases.bug_require_test_2.3,Stmt,stmt_3,require_manual_cases.sol,require_manual_cases,bug_require_test_2,302,302,"{""_layers"": [""stage1_ast""], ""ast_id"": 1014, ""src"": ""8061:7:0"", ""stmt_kind"": ""ExpressionStatement""}"
assign:require_manual_cases.bug_require_test_2.3.1,Assignment,assign_3_1,require_manual_cases.sol,require_manual_cases,bug_require_test_2,302,302,"{""_layers"": [""stage1_ast""], ""ast_id"": 1013, ""src"": ""8061:7:0"", ""operator"": ""-="", ""type"": ""uint256""}"
function:require_manual_cases.multi_call,Function,multi_call,require_manual_cases.sol,require_manual_cases,multi_call,305,314,"{""_layers"": [""stage1_ast"", ""stage4_control""], ""ast_id"": 1054, ""src"": ""8096:417:0"", ""kind"": """", ""visibility"": ""public"", ""stateMutability"": ""nonpayable"", ""implemented"": true, ""_conflict__kind"": [""declared_function_from_cfg""], ""actual_contract_name"": ""SimpleDAO""}"
modifier:require_manual_cases.multi_call.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,multi_call,305,314,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
stmt:require_manual_cases.multi_call.1,Stmt,stmt_1,require_manual_cases.sol,require_manual_cases,multi_call,309,310,"{""_layers"": [""stage1_ast""], ""ast_id"": 1032, ""src"": ""8357:56:0"", ""stmt_kind"": ""IfStatement""}"
require:require_manual_cases.multi_call.1.1,Require,require,require_manual_cases.sol,require_manual_cases,multi_call,310,310,"{""_layers"": [""stage1_ast""], ""ast_id"": 1030, ""src"": ""8378:35:0""}"
call:require_manual_cases.multi_call.1.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,multi_call,310,310,"{""_layers"": [""stage1_ast""], ""ast_id"": 1029, ""src"": ""8386:26:0""}"
call:require_manual_cases.multi_call.1.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,multi_call,310,310,"{""_layers"": [""stage1_ast""], ""ast_id"": 1028, ""src"": ""8386:24:0""}"
stmt:require_manual_cases.multi_call.2,Stmt,stmt_2,require_manual_cases.sol,require_manual_cases,multi_call,311,311,"{""_layers"": [""stage1_ast""], ""ast_id"": 1036, ""src"": ""8423:19:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.multi_call.2.1,Require,require,require_manual_cases.sol,require_manual_cases,multi_call,311,311,"{""_layers"": [""stage1_ast""], ""ast_id"": 1035, ""src"": ""8423:19:0""}"
stmt:require_manual_cases.multi_call.3,Stmt,stmt_3,require_manual_cases.sol,require_manual_cases,multi_call,312,312,"{""_layers"": [""stage1_ast""], ""ast_id"": 1046, ""src"": ""8452:35:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.multi_call.3.1,Require,require,require_manual_cases.sol,require_manual_cases,multi_call,312,312,"{""_layers"": [""stage1_ast""], ""ast_id"": 1045, ""src"": ""8452:35:0""}"
call:require_manual_cases.multi_call.3.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,multi_call,312,312,"{""_layers"": [""stage1_ast""], ""ast_id"": 1044, ""src"": ""8460:26:0""}"
call:require_manual_cases.multi_call.3.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,multi_call,312,312,"{""_layers"": [""stage1_ast""], ""ast_id"": 1043, ""src"": ""8460:24:0""}"
stmt:require_manual_cases.multi_call.4,Stmt,stmt_4,require_manual_cases.sol,require_manual_cases,multi_call,313,313,"{""_layers"": [""stage1_ast""], ""ast_id"": 1052, ""src"": ""8497:9:0"", ""stmt_kind"": ""ExpressionStatement""}"
assign:require_manual_cases.multi_call.4.1,Assignment,assign_4_1,require_manual_cases.sol,require_manual_cases,multi_call,313,313,"{""_layers"": [""stage1_ast""], ""ast_id"": 1051, ""src"": ""8497:9:0"", ""operator"": ""="", ""type"": ""uint256""}"
function:require_manual_cases.buggy_require_wbc_2,Function,buggy_require_wbc_2,require_manual_cases.sol,require_manual_cases,buggy_require_wbc_2,317,324,"{""_layers"": [""stage1_ast"", ""stage4_control""], ""ast_id"": 1084, ""src"": ""8523:247:0"", ""kind"": """", ""visibility"": ""public"", ""stateMutability"": ""nonpayable"", ""implemented"": true, ""_conflict__kind"": [""declared_function_from_cfg""], ""actual_contract_name"": ""SimpleDAO""}"
modifier:require_manual_cases.buggy_require_wbc_2.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,buggy_require_wbc_2,317,324,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
stmt:require_manual_cases.buggy_require_wbc_2.1,Stmt,stmt_1,require_manual_cases.sol,require_manual_cases,buggy_require_wbc_2,320,320,"{""_layers"": [""stage1_ast""], ""ast_id"": 1062, ""src"": ""8665:9:0"", ""stmt_kind"": ""ExpressionStatement""}"
assign:require_manual_cases.buggy_require_wbc_2.1.1,Assignment,assign_1_1,require_manual_cases.sol,require_manual_cases,buggy_require_wbc_2,320,320,"{""_layers"": [""stage1_ast""], ""ast_id"": 1061, ""src"": ""8665:9:0"", ""operator"": ""="", ""type"": ""uint256""}"
stmt:require_manual_cases.buggy_require_wbc_2.2,Stmt,stmt_2,require_manual_cases.sol,require_manual_cases,buggy_require_wbc_2,321,321,"{""_layers"": [""stage1_ast""], ""ast_id"": 1072, ""src"": ""8684:35:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.buggy_require_wbc_2.2.1,Require,require,require_manual_cases.sol,require_manual_cases,buggy_require_wbc_2,321,321,"{""_layers"": [""stage1_ast""], ""ast_id"": 1071, ""src"": ""8684:35:0""}"
call:require_manual_cases.buggy_require_wbc_2.2.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,buggy_require_wbc_2,321,321,"{""_layers"": [""stage1_ast""], ""ast_id"": 1070, ""src"": ""8692:26:0""}"
call:require_manual_cases.buggy_require_wbc_2.2.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,buggy_require_wbc_2,321,321,"{""_layers"": [""stage1_ast""], ""ast_id"": 1069, ""src"": ""8692:24:0""}"
stmt:require_manual_cases.buggy_require_wbc_2.3,Stmt,stmt_3,require_manual_cases.sol,require_manual_cases,buggy_require_wbc_2,322,323,"{""_layers"": [""stage1_ast""], ""ast_id"": 1082, ""src"": ""8729:34:0"", ""stmt_kind"": ""IfStatement""}"
assign:require_manual_cases.buggy_require_wbc_2.3.1,Assignment,assign_3_1,require_manual_cases.sol,require_manual_cases,buggy_require_wbc_2,323,323,"{""_layers"": [""stage1_ast""], ""ast_id"": 1080, ""src"": ""8754:9:0"", ""operator"": ""="", ""type"": ""uint256""}"
function:require_manual_cases.non_buggy_require_4,Function,non_buggy_require_4,require_manual_cases.sol,require_manual_cases,non_buggy_require_4,326,329,"{""_layers"": [""stage1_ast"", ""stage4_control""], ""ast_id"": 1104, ""src"": ""8776:109:0"", ""kind"": """", ""visibility"": ""public"", ""stateMutability"": ""nonpayable"", ""implemented"": true, ""_conflict__kind"": [""declared_function_from_cfg""], ""actual_contract_name"": ""SimpleDAO""}"
modifier:require_manual_cases.non_buggy_require_4.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,non_buggy_require_4,326,329,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
stmt:require_manual_cases.non_buggy_require_4.1,Stmt,stmt_1,require_manual_cases.sol,require_manual_cases,non_buggy_require_4,327,327,"{""_layers"": [""stage1_ast""], ""ast_id"": 1092, ""src"": ""8824:9:0"", ""stmt_kind"": ""ExpressionStatement""}"
assign:require_manual_cases.non_buggy_require_4.1.1,Assignment,assign_1_1,require_manual_cases.sol,require_manual_cases,non_buggy_require_4,327,327,"{""_layers"": [""stage1_ast""], ""ast_id"": 1091, ""src"": ""8824:9:0"", ""operator"": ""="", ""type"": ""uint256""}"
stmt:require_manual_cases.non_buggy_require_4.2,Stmt,stmt_2,require_manual_cases.sol,require_manual_cases,non_buggy_require_4,328,328,"{""_layers"": [""stage1_ast""], ""ast_id"": 1102, ""src"": ""8843:35:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.non_buggy_require_4.2.1,Require,require,require_manual_cases.sol,require_manual_cases,non_buggy_require_4,328,328,"{""_layers"": [""stage1_ast""], ""ast_id"": 1101, ""src"": ""8843:35:0""}"
call:require_manual_cases.non_buggy_require_4.2.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,non_buggy_require_4,328,328,"{""_layers"": [""stage1_ast""], ""ast_id"": 1100, ""src"": ""8851:26:0""}"
call:require_manual_cases.non_buggy_require_4.2.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,non_buggy_require_4,328,328,"{""_layers"": [""stage1_ast""], ""ast_id"": 1099, ""src"": ""8851:24:0""}"
function:require_manual_cases.non_buggy_require_5,Function,non_buggy_require_5,require_manual_cases.sol,require_manual_cases,non_buggy_require_5,332,337,"{""_layers"": [""stage1_ast"", ""stage4_control""], ""ast_id"": 1128, ""src"": ""8892:149:0"", ""kind"": """", ""visibility"": ""public"", ""stateMutability"": ""nonpayable"", ""implemented"": true, ""_conflict__kind"": [""declared_function_from_cfg""], ""actual_contract_name"": ""SimpleDAO""}"
modifier:require_manual_cases.non_buggy_require_5.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,non_buggy_require_5,332,337,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
stmt:require_manual_cases.non_buggy_require_5.1,Stmt,stmt_1,require_manual_cases.sol,require_manual_cases,non_buggy_require_5,333,336,"{""_layers"": [""stage1_ast""], ""ast_id"": 1126, ""src"": ""8940:94:0"", ""stmt_kind"": ""IfStatement""}"
assign:require_manual_cases.non_buggy_require_5.1.1,Assignment,assign_1_1,require_manual_cases.sol,require_manual_cases,non_buggy_require_5,336,336,"{""_layers"": [""stage1_ast""], ""ast_id"": 1124, ""src"": ""9024:10:0"", ""operator"": ""="", ""type"": ""uint256""}"
require:require_manual_cases.non_buggy_require_5.1.1,Require,require,require_manual_cases.sol,require_manual_cases,non_buggy_require_5,334,334,"{""_layers"": [""stage1_ast""], ""ast_id"": 1118, ""src"": ""8961:35:0""}"
call:require_manual_cases.non_buggy_require_5.1.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,non_buggy_require_5,334,334,"{""_layers"": [""stage1_ast""], ""ast_id"": 1117, ""src"": ""8969:26:0""}"
call:require_manual_cases.non_buggy_require_5.1.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,non_buggy_require_5,334,334,"{""_layers"": [""stage1_ast""], ""ast_id"": 1116, ""src"": ""8969:24:0""}"
externalcall:require_manual_cases.non_buggy_single_st_req_1.1,ExternalCall,low_level_call,require_manual_cases.sol,SimpleDAO,non_buggy_single_st_req_1,,,"{""_layers"": [""stage2_ir""], ""ir_stmt_index"": 1, ""call_kind"": ""LOW_LEVEL_CALL"", ""dest"": ""msg.sender"", ""function"": ""call"", ""value"": ""TMP_0"", ""evidence_ref"": ""raw_ir:require_manual_cases.non_buggy_single_st_req_1.1""}"
externalcall:require_manual_cases.bug_require_22.2,ExternalCall,low_level_call,require_manual_cases.sol,SimpleDAO,bug_require_22,,,"{""_layers"": [""stage2_ir""], ""ir_stmt_index"": 2, ""call_kind"": ""LOW_LEVEL_CALL"", ""dest"": ""msg.sender"", ""function"": ""call"", ""value"": ""b"", ""evidence_ref"": ""raw_ir:require_manual_cases.bug_require_22.2""}"
externalcall:require_manual_cases.non_buggy_single_st_req_2.1,ExternalCall,low_level_call,require_manual_cases.sol,SimpleDAO,non_buggy_single_st_req_2,,,"{""_layers"": [""stage2_ir""], ""ir_stmt_index"": 1, ""call_kind"": ""LOW_LEVEL_CALL"", ""dest"": ""msg.sender"", ""function"": ""call"", ""value"": ""a"", ""evidence_ref"": ""raw_ir:require_manual_cases.non_buggy_single_st_req_2.1""}"
